zone,city_name,cldCvr,dewPt,feelsLike,heatIndex,mslPres,precip,precipProb,radSolar,relHum,sfcPres,snowfall,snowfallProb,spcHum,temp,timestamp,timestampInit,wetBulb,windChill,windDir,windDir100m,windDir80m,windSpd,windSpd100m,windSpd80m,fetched_at
Toronto,Toronto_downtown,11.85,17.45,19.89,19.89,1007.57,0.02,15.0,262.0,85.84,994.94,0,0,12.59,19.89,2025-08-24T09:00:00-04:00,2025-08-20T06:00:00Z,18.28,19.89,250.0,251.59,251.37,14.76,24.71,24.03,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,52.71,16.87,24.02,24.02,1007.95,0.0,15.0,392.15,76.43,995.3,0,0,12.16,21.17,2025-08-24T10:00:00-04:00,2025-08-20T06:00:00Z,18.37,21.17,264.39,261.6,261.54,16.02,25.27,24.71,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,40.81,15.45,24.83,24.83,1007.93,0.0,15.0,561.88,63.46,995.27,0,0,11.15,22.74,2025-08-24T11:00:00-04:00,2025-08-20T06:00:00Z,18.14,22.74,269.54,264.14,264.15,14.44,22.41,21.89,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,18.88,14.45,25.51,25.51,1007.48,0.0,20.97,725.56,53.94,994.88,0,0,10.5,24.36,2025-08-24T12:00:00-04:00,2025-08-20T06:00:00Z,18.23,24.36,263.64,260.13,259.95,14.05,20.51,19.95,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,0.0,13.21,26.13,26.13,1006.98,0.0,20.97,800.44,45.94,994.41,0,0,9.72,25.71,2025-08-24T13:00:00-04:00,2025-08-20T06:00:00Z,18.19,25.71,255.67,250.85,250.39,14.26,21.32,20.53,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,72.78,11.71,26.46,26.46,1006.28,0.0,20.97,639.22,39.85,993.69,0,0,8.84,26.45,2025-08-24T14:00:00-04:00,2025-08-20T06:00:00Z,17.89,26.45,234.22,239.48,238.15,12.7,19.79,18.97,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,57.02,11.83,26.98,26.98,1005.72,0.0,16.31,653.11,39.04,993.16,0,0,8.93,26.95,2025-08-24T15:00:00-04:00,2025-08-20T06:00:00Z,18.15,26.95,206.46,234.05,231.99,12.92,18.91,18.01,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,64.28,10.2,27.52,27.52,1005.39,0.0,16.31,609.73,33.85,992.79,0,0,8.03,27.52,2025-08-24T16:00:00-04:00,2025-08-20T06:00:00Z,17.84,27.52,243.48,254.39,253.04,11.04,19.85,18.72,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,36.53,9.27,27.5,27.5,1005.38,0.0,16.31,562.6,31.84,992.81,0,0,7.55,27.5,2025-08-24T17:00:00-04:00,2025-08-20T06:00:00Z,17.55,27.5,270.75,269.22,268.7,16.92,25.25,23.93,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,26.28,9.42,26.73,26.73,1005.91,0.0,15.0,397.67,33.62,993.4,0,0,7.61,26.73,2025-08-24T18:00:00-04:00,2025-08-20T06:00:00Z,17.25,26.73,276.57,278.72,278.7,19.71,30.6,29.42,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,0.29,9.56,25.18,25.18,1006.49,0.0,15.0,214.32,37.65,993.92,0,0,7.65,24.99,2025-08-24T19:00:00-04:00,2025-08-20T06:00:00Z,16.51,24.99,281.23,286.89,287.0,19.1,30.97,29.81,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,0.51,9.81,24.51,24.51,1007.04,0.0,15.0,50.64,42.68,994.43,0,0,7.74,23.18,2025-08-24T20:00:00-04:00,2025-08-20T06:00:00Z,15.78,23.18,288.07,290.63,290.72,15.97,27.42,26.26,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,0.0,10.06,24.32,24.32,1007.66,0.0,11.31,0.0,46.23,995.01,0,0,7.86,22.14,2025-08-24T21:00:00-04:00,2025-08-20T06:00:00Z,15.41,22.14,290.74,292.08,292.1,12.11,22.47,21.29,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,24.29,10.24,23.97,23.97,1007.83,0.0,11.31,0.0,49.63,995.18,0,0,7.93,21.17,2025-08-24T22:00:00-04:00,2025-08-20T06:00:00Z,15.06,21.17,289.02,290.57,290.6,9.33,18.17,17.03,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,12.84,10.24,20.33,20.33,1007.77,0.0,11.31,0.0,52.28,995.13,0,0,7.92,20.33,2025-08-24T23:00:00-04:00,2025-08-20T06:00:00Z,14.69,20.33,294.36,293.16,293.62,7.54,14.91,13.9,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,36.55,10.29,20.07,20.07,1007.57,0.0,5.0,0.0,53.31,994.89,0,0,7.95,20.07,2025-08-25T00:00:00-04:00,2025-08-20T06:00:00Z,14.59,20.07,311.58,301.76,304.17,5.36,10.33,9.55,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,88.85,10.34,20.28,20.28,1007.66,0.0,5.0,0.0,52.8,995.02,0,0,7.97,20.28,2025-08-25T01:00:00-04:00,2025-08-20T06:00:00Z,14.7,20.28,277.46,272.49,273.73,5.47,8.2,7.87,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,10.37,20.18,20.18,1007.23,0.0,5.0,0.0,53.25,994.56,0,0,8.0,20.18,2025-08-25T02:00:00-04:00,2025-08-20T06:00:00Z,14.67,20.18,340.8,270.14,274.76,1.76,2.43,2.2,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,96.2,10.51,19.95,19.95,1007.08,0.0,0.0,0.0,54.52,994.42,0,0,8.06,19.95,2025-08-25T03:00:00-04:00,2025-08-20T06:00:00Z,14.63,19.95,278.19,248.41,249.72,2.11,5.16,4.72,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,92.6,10.64,19.72,19.72,1006.93,0.0,0.0,0.0,55.8,994.28,0,0,8.14,19.72,2025-08-25T04:00:00-04:00,2025-08-20T06:00:00Z,14.59,19.72,253.73,242.14,242.68,3.75,8.11,7.53,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,88.8,10.78,19.5,19.5,1006.77,0.0,0.0,0.0,57.07,994.13,0,0,8.21,19.5,2025-08-25T05:00:00-04:00,2025-08-20T06:00:00Z,14.55,19.5,244.75,239.19,239.46,5.64,11.11,10.36,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,62.28,11.31,19.01,19.01,1006.83,0.0,5.0,11.33,61.2,994.19,0,0,8.5,19.01,2025-08-25T06:00:00-04:00,2025-08-20T06:00:00Z,14.6,19.01,247.52,244.49,244.55,7.36,13.61,12.97,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,34.89,11.84,18.53,18.53,1006.89,0.0,5.0,22.65,65.32,994.25,0,0,8.79,18.53,2025-08-25T07:00:00-04:00,2025-08-20T06:00:00Z,14.65,18.53,249.11,248.13,247.97,9.1,16.18,15.63,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,8.37,12.37,18.05,18.05,1006.95,0.0,5.0,33.97,69.45,994.3,0,0,9.09,18.05,2025-08-25T08:00:00-04:00,2025-08-20T06:00:00Z,14.7,18.05,250.25,250.72,250.32,10.85,18.82,18.35,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,26.85,11.88,19.01,19.01,1006.77,0.0,1.31,109.71,63.85,994.14,0,0,8.83,19.01,2025-08-25T09:00:00-04:00,2025-08-20T06:00:00Z,14.87,19.01,251.77,251.34,250.94,10.86,18.58,18.13,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,44.81,11.39,19.96,19.96,1006.59,0.0,1.31,185.41,58.26,993.96,0,0,8.56,19.96,2025-08-25T10:00:00-04:00,2025-08-20T06:00:00Z,15.04,19.96,253.36,251.95,251.55,10.9,18.35,17.91,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,63.29,10.89,20.92,20.92,1006.42,0.0,1.31,261.14,52.66,993.79,0,0,8.29,20.92,2025-08-25T11:00:00-04:00,2025-08-20T06:00:00Z,15.21,20.92,254.85,252.6,252.19,10.93,18.11,17.71,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,59.83,10.81,22.1,22.1,1006.18,0.0,19.03,362.21,50.65,993.51,0,0,8.26,21.5,2025-08-25T12:00:00-04:00,2025-08-20T06:00:00Z,15.43,21.5,236.16,246.53,246.04,11.15,18.58,18.15,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,56.48,10.73,23.29,23.29,1005.94,0.0,19.03,463.21,48.64,993.24,0,0,8.22,22.07,2025-08-25T13:00:00-04:00,2025-08-20T06:00:00Z,15.64,22.07,219.89,240.81,240.29,12.47,19.28,18.79,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,53.02,10.65,24.47,24.47,1005.7,0.0,19.03,564.27,46.64,992.96,0,0,8.19,22.64,2025-08-25T14:00:00-04:00,2025-08-20T06:00:00Z,15.86,22.64,207.57,235.59,234.97,14.6,20.18,19.65,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,68.86,12.11,22.23,22.23,1005.89,0.08,24.82,394.77,59.15,993.17,0,0,9.06,21.01,2025-08-25T15:00:00-04:00,2025-08-20T06:00:00Z,15.92,21.01,225.23,249.53,248.88,11.07,17.89,17.36,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,84.16,13.58,19.99,19.99,1006.07,0.08,24.82,225.18,71.66,993.38,0,0,9.93,19.38,2025-08-25T16:00:00-04:00,2025-08-20T06:00:00Z,15.99,19.38,253.36,266.36,265.83,9.34,16.96,16.38,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,15.04,17.75,17.75,1006.27,0.08,24.82,55.69,84.17,993.58,0,0,10.81,17.75,2025-08-25T17:00:00-04:00,2025-08-20T06:00:00Z,16.05,17.75,283.56,283.38,283.11,10.42,17.62,16.97,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,14.47,17.36,17.36,1006.44,0.08,14.21,64.89,83.13,993.75,0,0,10.42,17.36,2025-08-25T18:00:00-04:00,2025-08-20T06:00:00Z,15.58,17.36,283.55,285.95,285.52,10.88,20.11,19.29,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,13.9,16.98,16.98,1006.61,0.08,14.21,74.17,82.09,993.92,0,0,10.04,16.98,2025-08-25T19:00:00-04:00,2025-08-20T06:00:00Z,15.1,16.98,283.47,287.95,287.46,11.33,22.64,21.62,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,13.33,16.59,16.59,1006.78,0.08,14.21,83.38,81.05,994.09,0,0,9.65,16.59,2025-08-25T20:00:00-04:00,2025-08-20T06:00:00Z,14.62,16.59,283.46,289.55,288.98,11.78,25.18,23.99,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,13.02,15.85,15.85,1007.08,0.03,5.0,55.56,83.36,994.36,0,0,9.46,15.85,2025-08-25T21:00:00-04:00,2025-08-20T06:00:00Z,14.16,15.56,283.49,289.42,288.82,12.17,24.74,23.6,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,12.72,15.12,15.12,1007.37,0.03,5.0,27.81,85.67,994.62,0,0,9.27,15.12,2025-08-25T22:00:00-04:00,2025-08-20T06:00:00Z,13.69,14.54,283.54,289.33,288.66,12.54,24.29,23.22,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,12.41,14.38,14.38,1007.66,0.03,5.0,0.0,87.98,994.89,0,0,9.07,14.38,2025-08-25T23:00:00-04:00,2025-08-20T06:00:00Z,13.22,13.52,283.58,289.2,288.48,12.93,23.84,22.83,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,85.84,12.16,13.67,14.01,1007.47,0.0,5.0,0.0,88.63,994.68,0,0,8.93,14.01,2025-08-26T00:00:00-04:00,2025-08-20T06:00:00Z,12.93,13.1,279.29,284.15,283.45,12.69,23.33,22.36,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,72.36,11.91,12.96,13.65,1007.27,0.0,5.0,0.0,89.28,994.49,0,0,8.78,13.65,2025-08-26T01:00:00-04:00,2025-08-20T06:00:00Z,12.64,12.67,274.8,278.93,278.3,12.51,23.02,22.08,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,58.2,11.66,12.25,13.28,1007.07,0.0,5.0,0.0,89.93,994.28,0,0,8.63,13.28,2025-08-26T02:00:00-04:00,2025-08-20T06:00:00Z,12.35,12.25,270.26,273.59,273.01,12.41,22.9,21.98,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,62.04,11.5,12.09,13.24,1006.93,0.0,0.0,0.0,89.21,994.15,0,0,8.54,13.24,2025-08-26T03:00:00-04:00,2025-08-20T06:00:00Z,12.24,12.09,274.37,278.09,277.55,13.32,24.53,23.59,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,66.65,11.34,11.94,13.2,1006.8,0.0,0.0,0.0,88.49,994.02,0,0,8.46,13.2,2025-08-26T04:00:00-04:00,2025-08-20T06:00:00Z,12.13,11.94,277.89,282.04,281.54,14.28,26.31,25.3,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,70.49,11.18,11.79,13.17,1006.65,0.0,0.0,0.0,87.77,993.88,0,0,8.37,13.17,2025-08-26T05:00:00-04:00,2025-08-20T06:00:00Z,12.03,11.79,281.0,285.44,284.95,15.29,28.19,27.15,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,66.02,11.37,11.94,13.31,1007.31,0.0,0.0,1.84,87.97,994.54,0,0,8.46,13.31,2025-08-26T06:00:00-04:00,2025-08-20T06:00:00Z,12.19,11.94,286.22,292.02,291.56,15.56,28.36,27.35,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,61.52,11.54,12.09,13.47,1007.97,0.0,0.0,3.67,88.16,995.19,0,0,8.56,13.47,2025-08-26T07:00:00-04:00,2025-08-20T06:00:00Z,12.36,12.09,291.21,298.46,297.99,15.94,28.89,27.91,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,57.06,11.73,12.24,13.62,1008.63,0.0,0.0,5.51,88.36,995.85,0,0,8.66,13.62,2025-08-26T08:00:00-04:00,2025-08-20T06:00:00Z,12.52,12.24,295.95,304.56,304.09,16.45,29.77,28.8,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,58.29,10.98,14.17,15.09,1008.81,0.0,5.0,117.62,78.04,996.03,0,0,8.27,15.09,2025-08-26T09:00:00-04:00,2025-08-20T06:00:00Z,12.8,14.17,298.62,304.57,304.23,16.58,28.93,28.05,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,59.92,10.23,16.1,16.55,1008.98,0.0,5.0,229.68,67.72,996.21,0,0,7.89,16.55,2025-08-26T10:00:00-04:00,2025-08-20T06:00:00Z,13.07,16.1,301.23,304.59,304.4,16.73,28.09,27.3,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,61.15,9.49,18.03,18.03,1009.15,0.0,5.0,341.78,57.39,996.39,0,0,7.5,18.03,2025-08-26T11:00:00-04:00,2025-08-20T06:00:00Z,13.35,18.03,303.79,304.61,304.56,16.93,27.23,26.57,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,66.03,9.25,18.37,18.37,1009.36,0.0,14.03,402.64,55.38,996.58,0,0,7.39,18.37,2025-08-26T12:00:00-04:00,2025-08-20T06:00:00Z,13.41,18.37,304.04,302.65,302.62,18.12,29.59,28.79,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,71.77,9.02,18.71,18.71,1009.57,0.0,14.03,463.55,53.36,996.76,0,0,7.28,18.71,2025-08-26T13:00:00-04:00,2025-08-20T06:00:00Z,13.47,18.71,304.25,301.0,300.95,19.33,31.95,31.06,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,76.65,8.79,19.05,19.05,1009.78,0.0,14.03,524.4,51.35,996.95,0,0,7.17,19.05,2025-08-26T14:00:00-04:00,2025-08-20T06:00:00Z,13.54,19.05,304.43,299.56,299.53,20.52,34.36,33.35,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,82.91,9.43,18.55,18.55,1009.99,0.01,5.79,469.59,55.62,997.18,0,0,7.48,18.55,2025-08-26T15:00:00-04:00,2025-08-20T06:00:00Z,13.58,18.55,307.29,301.41,301.41,19.33,33.51,32.51,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,88.49,10.07,18.05,18.05,1010.2,0.01,5.79,414.74,59.9,997.41,0,0,7.8,18.05,2025-08-26T16:00:00-04:00,2025-08-20T06:00:00Z,13.63,18.05,310.53,303.36,303.41,18.18,32.7,31.7,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,94.75,10.71,17.55,17.55,1010.41,0.01,5.79,359.93,64.17,997.64,0,0,8.12,17.55,2025-08-26T17:00:00-04:00,2025-08-20T06:00:00Z,13.68,17.55,314.16,305.4,305.48,17.11,31.93,30.94,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,74.59,10.03,17.05,17.05,1011.23,0.0,5.0,305.8,63.31,998.44,0,0,7.77,17.05,2025-08-26T18:00:00-04:00,2025-08-20T06:00:00Z,13.15,17.05,309.28,305.0,304.98,17.76,32.49,31.45,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,54.89,9.35,16.55,16.55,1012.03,0.0,5.0,251.61,62.46,999.24,0,0,7.41,16.55,2025-08-26T19:00:00-04:00,2025-08-20T06:00:00Z,12.63,16.55,304.82,304.61,304.47,18.52,33.06,31.97,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,34.73,8.68,16.05,16.05,1012.85,0.0,5.0,197.48,61.6,1000.04,0,0,7.06,16.05,2025-08-26T20:00:00-04:00,2025-08-20T06:00:00Z,12.1,16.05,300.7,304.24,304.01,19.41,33.62,32.5,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,25.82,8.55,15.39,15.42,1013.18,0.0,0.0,131.64,63.62,1000.36,0,0,7.0,15.42,2025-08-26T21:00:00-04:00,2025-08-20T06:00:00Z,11.75,15.05,297.42,301.44,301.09,17.86,31.24,30.16,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,16.91,8.42,14.73,14.8,1013.51,0.0,0.0,65.84,65.64,1000.67,0,0,6.92,14.8,2025-08-26T22:00:00-04:00,2025-08-20T06:00:00Z,11.41,14.06,293.53,298.21,297.7,16.37,28.98,27.9,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,8.0,8.29,14.08,14.18,1013.85,0.0,0.0,0.0,67.66,1000.98,0,0,6.86,14.18,2025-08-26T23:00:00-04:00,2025-08-20T06:00:00Z,11.06,13.07,288.89,294.42,293.73,14.96,26.8,25.77,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,18.76,8.75,13.48,13.92,1013.78,0.0,0.0,0.0,71.13,1000.9,0,0,7.08,13.92,2025-08-27T00:00:00-04:00,2025-08-20T06:00:00Z,11.16,12.81,283.87,290.81,290.06,14.27,26.11,25.11,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,29.02,9.21,12.89,13.66,1013.71,0.0,0.0,0.0,74.61,1000.82,0,0,7.3,13.66,2025-08-27T01:00:00-04:00,2025-08-20T06:00:00Z,11.25,12.55,278.44,287.03,286.21,13.7,25.52,24.54,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,39.78,9.66,12.29,13.4,1013.64,0.0,0.0,0.0,78.09,1000.73,0,0,7.52,13.4,2025-08-27T02:00:00-04:00,2025-08-20T06:00:00Z,11.35,12.29,272.54,283.07,282.2,13.27,25.05,24.1,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,46.98,9.53,12.01,13.17,1013.84,0.0,0.0,0.0,78.58,1000.92,0,0,7.45,13.17,2025-08-27T03:00:00-04:00,2025-08-20T06:00:00Z,11.18,12.01,281.3,289.52,288.74,12.98,24.27,23.34,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,54.86,9.4,11.73,12.94,1014.03,0.0,0.0,0.0,79.07,1001.11,0,0,7.38,12.94,2025-08-27T04:00:00-04:00,2025-08-20T06:00:00Z,11.01,11.73,290.25,296.31,295.66,12.99,23.82,22.9,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,62.06,9.27,11.44,12.71,1014.23,0.0,0.0,0.0,79.56,1001.3,0,0,7.31,12.71,2025-08-27T05:00:00-04:00,2025-08-20T06:00:00Z,10.84,11.44,298.97,303.25,302.72,13.33,23.71,22.81,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,75.01,9.51,11.71,12.96,1014.6,0.0,0.0,1.41,79.56,1001.67,0,0,7.43,12.96,2025-08-27T06:00:00-04:00,2025-08-20T06:00:00Z,11.07,11.71,304.67,309.09,308.55,13.52,24.05,23.12,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,87.05,9.76,11.99,13.21,1014.96,0.0,0.0,2.9,79.57,1002.03,0,0,7.56,13.21,2025-08-27T07:00:00-04:00,2025-08-20T06:00:00Z,11.31,11.99,310.18,314.67,314.21,13.87,24.62,23.68,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,100.0,10.0,12.26,13.47,1015.33,0.0,0.0,4.31,79.56,1002.4,0,0,7.68,13.47,2025-08-27T08:00:00-04:00,2025-08-20T06:00:00Z,11.55,12.26,315.35,319.99,319.52,14.32,25.41,24.46,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,99.19,8.98,14.1,14.9,1015.68,0.0,0.0,95.01,69.38,1002.8,0,0,7.21,14.9,2025-08-27T09:00:00-04:00,2025-08-20T06:00:00Z,11.78,14.1,320.15,323.23,322.93,14.58,25.21,24.35,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,98.84,7.95,15.93,16.34,1016.04,0.0,0.0,185.62,59.19,1003.2,0,0,6.73,16.34,2025-08-27T10:00:00-04:00,2025-08-20T06:00:00Z,12.03,15.93,324.79,326.51,326.39,14.92,25.09,24.32,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,98.04,6.93,17.78,17.78,1016.39,0.0,0.0,276.32,49.01,1003.6,0,0,6.26,17.78,2025-08-27T11:00:00-04:00,2025-08-20T06:00:00Z,12.26,17.78,329.15,329.82,329.81,15.38,25.05,24.38,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,94.0,5.88,19.26,19.61,1016.05,0.0,5.0,363.58,42.64,1003.22,0,0,5.87,19.26,2025-08-27T12:00:00-04:00,2025-08-20T06:00:00Z,12.75,19.26,326.65,325.57,325.57,15.52,24.64,23.94,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,90.16,4.83,20.73,21.45,1015.69,0.0,5.0,450.79,36.28,1002.85,0,0,5.48,20.73,2025-08-27T13:00:00-04:00,2025-08-20T06:00:00Z,13.24,20.73,324.19,321.2,321.15,15.7,24.38,23.65,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,86.12,3.78,22.21,23.28,1015.34,0.0,5.0,538.05,29.91,1002.47,0,0,5.08,22.21,2025-08-27T14:00:00-04:00,2025-08-20T06:00:00Z,13.72,22.21,321.79,316.75,316.66,15.92,24.26,23.5,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,71.81,4.2,22.25,23.38,1015.2,0.0,5.0,580.66,30.76,1002.37,0,0,5.24,22.25,2025-08-27T15:00:00-04:00,2025-08-20T06:00:00Z,13.82,22.25,327.28,323.1,323.18,17.55,26.73,25.91,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,56.84,4.61,22.28,23.46,1015.05,0.0,5.0,623.29,31.6,1002.26,0,0,5.39,22.28,2025-08-27T16:00:00-04:00,2025-08-20T06:00:00Z,13.93,22.28,331.76,328.29,328.51,19.33,29.48,28.61,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,42.53,5.04,22.32,23.55,1014.91,0.0,5.0,665.9,32.44,1002.16,0,0,5.55,22.32,2025-08-27T17:00:00-04:00,2025-08-20T06:00:00Z,14.03,22.32,335.49,332.57,332.88,21.19,32.43,31.5,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,45.47,5.49,21.46,22.27,1015.23,0.0,0.0,503.54,35.55,1002.47,0,0,5.72,21.46,2025-08-27T18:00:00-04:00,2025-08-20T06:00:00Z,13.7,21.46,323.58,319.98,320.27,18.47,30.83,29.81,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,48.31,5.93,20.59,21.0,1015.55,0.0,0.0,341.18,38.67,1002.77,0,0,5.89,20.59,2025-08-27T19:00:00-04:00,2025-08-20T06:00:00Z,13.38,20.59,308.44,306.75,306.87,16.77,30.83,29.7,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,51.25,6.38,19.72,19.72,1015.86,0.0,0.0,178.83,41.78,1003.08,0,0,6.05,19.72,2025-08-27T20:00:00-04:00,2025-08-20T06:00:00Z,13.05,19.72,291.41,294.17,294.07,16.44,32.44,31.17,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,50.2,8.04,18.79,18.79,1016.25,0.0,0.0,119.2,51.06,1003.44,0,0,6.84,18.79,2025-08-27T21:00:00-04:00,2025-08-20T06:00:00Z,13.28,18.79,289.22,292.51,292.33,16.48,31.8,30.56,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,49.65,9.69,17.86,17.86,1016.64,0.0,0.0,59.62,60.34,1003.81,0,0,7.62,17.86,2025-08-27T22:00:00-04:00,2025-08-20T06:00:00Z,13.51,17.86,287.01,290.8,290.51,16.52,31.2,29.97,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,48.6,11.34,16.93,16.93,1017.03,0.0,0.0,0.0,69.61,1004.17,0,0,8.41,16.93,2025-08-27T23:00:00-04:00,2025-08-20T06:00:00Z,13.73,16.93,284.85,289.01,288.63,16.6,30.61,29.42,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,57.22,11.2,16.6,16.6,1016.92,0.0,0.0,0.0,70.42,1004.07,0,0,8.32,16.6,2025-08-28T00:00:00-04:00,2025-08-20T06:00:00Z,13.51,16.6,280.78,285.23,284.79,15.11,28.17,26.98,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,65.55,11.05,16.26,16.26,1016.81,0.0,0.0,0.0,71.22,1003.96,0,0,8.24,16.26,2025-08-28T01:00:00-04:00,2025-08-20T06:00:00Z,13.3,16.26,275.83,280.76,280.26,13.69,25.89,24.69,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,74.16,10.9,15.93,15.93,1016.69,0.0,0.0,0.0,72.03,1003.85,0,0,8.16,15.93,2025-08-28T02:00:00-04:00,2025-08-20T06:00:00Z,13.08,15.93,269.82,275.47,274.8,12.42,23.78,22.58,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,79.9,10.74,16.39,16.39,1016.44,0.0,0.0,0.0,69.3,1003.6,0,0,8.08,16.39,2025-08-28T03:00:00-04:00,2025-08-20T06:00:00Z,13.2,16.39,271.87,277.4,276.78,13.18,25.21,24.03,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,86.55,10.57,16.86,16.86,1016.18,0.0,0.0,0.0,66.57,1003.33,0,0,8.0,16.86,2025-08-28T04:00:00-04:00,2025-08-20T06:00:00Z,13.33,16.86,273.72,279.09,278.53,13.94,26.68,25.52,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,92.28,10.41,17.32,17.32,1015.93,0.0,0.0,0.0,63.84,1003.08,0,0,7.92,17.32,2025-08-28T05:00:00-04:00,2025-08-20T06:00:00Z,13.45,17.32,275.35,280.63,280.09,14.71,28.16,27.01,2025-08-20 16:59:44.131959
Toronto,Toronto_downtown,89.28,10.58,17.2,17.2,1016.12,0.0,0.0,7.16,65.09,1003.28,0,0,8.01,17.2,2025-08-28T06:00:00-04:00,2025-08-20T06:00:00Z,13.48,17.2,271.84,276.25,275.75,15.28,29.06,27.88,2025-08-20 16:59:44.131959
